instituicao_id;descricao_ato;curso_id;protocolo_id;dt_validade;dt_publicacao
16;Renovação de Reconhecimento de Curso;1000813.0;201363686;;2013-12-19
17;Renovação de Reconhecimento de Curso;9044.0;20070457;;2010-05-14
17;Renovação de Reconhecimento de Curso;53165.0;20070662;;2009-11-23
17;Renovação de Reconhecimento de Curso;42631.0;20073193;;2011-05-23
17;Renovação de Reconhecimento de Curso;42648.0;20073251;;2010-05-14
17;Renovação de Reconhecimento de Curso;18927.0;20073775;;2010-09-09
17;Renovação de Reconhecimento de Curso;103046.0;200710280;;2010-08-20
17;Renovação de Reconhecimento de Curso;18930.0;200710290;;2010-05-14
17;Renovação de Reconhecimento de Curso;18933.0;200710291;;2010-08-20
17;Renovação de Reconhecimento de Curso;20079.0;200710292;;2010-06-11
17;Renovação de Reconhecimento de Curso;61706.0;200710293;;2010-06-11
17;Renovação de Reconhecimento de Curso;72974.0;200803616;;2011-05-23
17;Renovação de Reconhecimento de Curso;102889.0;200803617;;2010-08-26
17;Renovação de Reconhecimento de Curso;102832.0;200803618;;2010-08-26
17;Renovação de Reconhecimento de Curso;9045.0;200804339;;2010-06-04
17;Renovação de Reconhecimento de Curso;103044.0;200804340;;2011-07-29
17;Renovação de Reconhecimento de Curso;9026.0;200804342;;2010-12-06
17;Renovação de Reconhecimento de Curso;103038.0;200804343;;2010-12-06
17;Renovação de Reconhecimento de Curso;9035.0;200809454;;2010-06-10
17;Renovação de Reconhecimento de Curso;53171.0;200809560;;2010-03-22
17;Renovação de Reconhecimento de Curso;9038.0;200810565;;2011-08-18
17;Renovação de Reconhecimento de Curso;9030.0;200810566;;2011-10-14
17;Renovação de Reconhecimento de Curso;42716.0;200810567;;2011-08-04
17;Renovação de Reconhecimento de Curso;53169.0;200810807;;2009-11-23
17;Renovação de Reconhecimento de Curso;53173.0;200810808;;2010-09-09
17;Renovação de Reconhecimento de Curso;61692.0;200810809;;2009-11-23
17;Renovação de Reconhecimento de Curso;53175.0;200811326;;2010-01-13
17;Renovação de Reconhecimento de Curso;72799.0;200811327;;2011-05-10
17;Renovação de Reconhecimento de Curso;83048.0;200811328;;2010-12-07
17;Renovação de Reconhecimento de Curso;20081.0;200811950;;2013-11-14
17;Renovação de Reconhecimento de Curso;83141.0;200811952;;2011-10-03
17;Renovação de Reconhecimento de Curso;34175.0;200811954;;2013-04-05
17;Renovação de Reconhecimento de Curso;9029.0;200811955;;2011-11-24
17;Renovação de Reconhecimento de Curso;72903.0;200904896;;2011-10-14
17;Renovação de Reconhecimento de Curso;102885.0;201011584;;2011-02-10
17;Renovação de Reconhecimento de Curso;52461.0;201013151;;2011-11-24
17;Renovação de Reconhecimento de Curso;42668.0;201116018;;2014-02-25
17;Renovação de Reconhecimento de Curso;20079.0;201211222;;2012-12-27
17;Renovação de Reconhecimento de Curso;103044.0;201211464;;2012-12-27
17;Renovação de Reconhecimento de Curso;102770.0;201211474;;2012-12-27
17;Renovação de Reconhecimento de Curso;103038.0;201211623;;2012-12-27
17;Renovação de Reconhecimento de Curso;72974.0;201211744;;2012-12-27
17;Renovação de Reconhecimento de Curso;53171.0;201211785;;2012-12-27
17;Renovação de Reconhecimento de Curso;112500.0;201211902;;2012-12-27
17;Renovação de Reconhecimento de Curso;42141.0;201212827;;2012-12-27
17;Renovação de Reconhecimento de Curso;72810.0;201213486;;2012-12-27
17;Renovação de Reconhecimento de Curso;18933.0;201213879;;2012-12-27
17;Renovação de Reconhecimento de Curso;72795.0;201213896;;2012-12-27
17;Renovação de Reconhecimento de Curso;42648.0;201214608;;2012-12-27
17;Renovação de Reconhecimento de Curso;92124.0;201214671;;2012-12-27
17;Renovação de Reconhecimento de Curso;18930.0;201214786;;2012-12-27
17;Renovação de Reconhecimento de Curso;53274.0;201214838;;2012-12-27
17;Renovação de Reconhecimento de Curso;52456.0;201214930;;2012-12-27
17;Renovação de Reconhecimento de Curso;102889.0;201215406;;2012-12-27
17;Renovação de Reconhecimento de Curso;103046.0;201215414;;2012-12-27
17;Renovação de Reconhecimento de Curso;92133.0;201215523;;2012-12-27
17;Renovação de Reconhecimento de Curso;92137.0;201215552;;2012-12-27
17;Renovação de Reconhecimento de Curso;72749.0;201215753;;2012-12-27
17;Renovação de Reconhecimento de Curso;61706.0;201215803;;2012-12-27
17;Renovação de Reconhecimento de Curso;9039.0;201361794;;2013-12-19
17;Renovação de Reconhecimento de Curso;9038.0;201361900;;2013-12-19
17;Renovação de Reconhecimento de Curso;119866.0;201361973;;2013-12-19
17;Renovação de Reconhecimento de Curso;112508.0;201362085;;2013-12-19
17;Renovação de Reconhecimento de Curso;42716.0;201362155;;2013-12-19
17;Renovação de Reconhecimento de Curso;72903.0;201362346;;2013-12-19
17;Renovação de Reconhecimento de Curso;83141.0;201362474;;2013-12-19
17;Renovação de Reconhecimento de Curso;18924.0;201362698;;2013-12-19
17;Renovação de Reconhecimento de Curso;52461.0;201363105;;2013-12-19
17;Renovação de Reconhecimento de Curso;102885.0;201363166;;2013-12-19
17;Renovação de Reconhecimento de Curso;102766.0;201363513;;2013-12-19
17;Renovação de Reconhecimento de Curso;9030.0;201363676;;2013-12-19
17;Renovação de Reconhecimento de Curso;9029.0;201363976;;2013-12-19
17;Renovação de Reconhecimento de Curso;34175.0;201364230;;2013-12-19
17;Renovação de Reconhecimento de Curso;112496.0;201419178;;2015-01-02
17;Renovação de Reconhecimento de Curso;1111996.0;201419287;;2015-01-02
17;Renovação de Reconhecimento de Curso;53175.0;201419374;;2015-01-02
17;Renovação de Reconhecimento de Curso;53163.0;201419592;;2015-01-02
17;Renovação de Reconhecimento de Curso;53167.0;201419977;;2015-01-02
17;Renovação de Reconhecimento de Curso;53165.0;201420230;;2015-01-02
17;Renovação de Reconhecimento de Curso;61775.0;201420466;;2015-01-02
17;Renovação de Reconhecimento de Curso;62518.0;201420737;;2015-01-02
17;Renovação de Reconhecimento de Curso;9044.0;201420838;;2015-01-02
17;Renovação de Reconhecimento de Curso;53177.0;201420912;;2015-01-02
17;Renovação de Reconhecimento de Curso;9035.0;201420941;;2015-01-02
17;Renovação de Reconhecimento de Curso;92135.0;201420987;;2015-01-02
17;Renovação de Reconhecimento de Curso;18933.0;201511743;;2015-12-30
17;Renovação de Reconhecimento de Curso;1111998.0;201512477;;2015-12-30
17;Renovação de Reconhecimento de Curso;92124.0;201512563;;2015-12-30
17;Renovação de Reconhecimento de Curso;72749.0;201512861;;2015-12-30
17;Renovação de Reconhecimento de Curso;61706.0;201513360;;2015-12-30
17;Renovação de Reconhecimento de Curso;92133.0;201514478;;2015-12-30
17;Renovação de Reconhecimento de Curso;20079.0;201514807;;2015-12-30
17;Renovação de Reconhecimento de Curso;53171.0;201514849;;2015-12-30
17;Renovação de Reconhecimento de Curso;18930.0;201514879;;2015-12-30
17;Renovação de Reconhecimento de Curso;102770.0;201614331;;2016-12-15
17;Renovação de Reconhecimento de Curso;72974.0;201614457;;2016-12-15
17;Renovação de Reconhecimento de Curso;103046.0;201614478;;2016-12-15
17;Renovação de Reconhecimento de Curso;103038.0;201614516;;2016-12-15
17;Renovação de Reconhecimento de Curso;102889.0;201614536;;2016-12-15
17;Renovação de Reconhecimento de Curso;103044.0;201614580;;2016-12-15
17;Renovação de Reconhecimento de Curso;52456.0;201614622;;2016-12-15
17;Renovação de Reconhecimento de Curso;53274.0;201614624;;2016-12-15
17;Renovação de Reconhecimento de Curso;42648.0;201614654;;2016-12-15
17;Renovação de Reconhecimento de Curso;9029.0;201708113;;2017-04-04
17;Renovação de Reconhecimento de Curso;52461.0;201708114;;2017-04-04
17;Renovação de Reconhecimento de Curso;18924.0;201708115;;2017-04-04
17;Renovação de Reconhecimento de Curso;102766.0;201708116;;2017-04-04
17;Renovação de Reconhecimento de Curso;42716.0;201708117;;2017-04-04
17;Renovação de Reconhecimento de Curso;1111793.0;201708118;;2017-04-04
17;Renovação de Reconhecimento de Curso;119866.0;201708119;;2017-04-04
17;Renovação de Reconhecimento de Curso;9038.0;201708120;;2017-04-04
17;Renovação de Reconhecimento de Curso;112508.0;201708121;;2017-04-04
17;Renovação de Reconhecimento de Curso;9030.0;201708122;;2017-04-04
17;Renovação de Reconhecimento de Curso;102863.0;201708123;;2017-04-04
17;Renovação de Reconhecimento de Curso;102814.0;201708124;;2017-04-04
17;Renovação de Reconhecimento de Curso;102885.0;201708125;;2017-04-04
17;Renovação de Reconhecimento de Curso;72903.0;201708126;;2017-04-04
17;Renovação de Reconhecimento de Curso;83141.0;201708127;;2017-04-04
17;Renovação de Reconhecimento de Curso;34175.0;201708128;;2017-04-04
17;Renovação de Reconhecimento de Curso;1111997.0;201803955;;2018-03-02
17;Renovação de Reconhecimento de Curso;1111996.0;201803956;;2018-03-02
17;Renovação de Reconhecimento de Curso;112496.0;201803957;;2018-03-02
17;Renovação de Reconhecimento de Curso;1185526.0;201803958;;2018-03-02
17;Renovação de Reconhecimento de Curso;61775.0;201803959;;2018-03-02
17;Renovação de Reconhecimento de Curso;1112097.0;201803960;;2018-03-02
17;Renovação de Reconhecimento de Curso;102772.0;201803961;;2018-03-02
17;Renovação de Reconhecimento de Curso;1111945.0;201803962;;2018-03-02
17;Renovação de Reconhecimento de Curso;53177.0;201803963;;2018-03-02
17;Renovação de Reconhecimento de Curso;62518.0;201803964;;2018-03-02
17;Renovação de Reconhecimento de Curso;9044.0;201803965;;2018-03-02
17;Renovação de Reconhecimento de Curso;9035.0;201803966;;2018-03-02
17;Renovação de Reconhecimento de Curso;42668.0;201803967;;2018-03-02
17;Renovação de Reconhecimento de Curso;18930.0;201828186;;2018-12-28
17;Renovação de Reconhecimento de Curso;18933.0;201828187;;2018-12-28
17;Renovação de Reconhecimento de Curso;20079.0;201828482;;2018-12-28
17;Renovação de Reconhecimento de Curso;42141.0;201829058;;2018-12-28
17;Renovação de Reconhecimento de Curso;42648.0;201829059;;2018-12-28
17;Renovação de Reconhecimento de Curso;53274.0;201829341;;2018-12-28
17;Renovação de Reconhecimento de Curso;53171.0;201829342;;2018-12-28
17;Renovação de Reconhecimento de Curso;52456.0;201829343;;2018-12-28
17;Renovação de Reconhecimento de Curso;61696.0;201829569;;2018-12-28
17;Renovação de Reconhecimento de Curso;61706.0;201829570;;2018-12-28
17;Renovação de Reconhecimento de Curso;92124.0;201830182;;2018-12-28
17;Renovação de Reconhecimento de Curso;102770.0;201830695;;2018-12-28
17;Renovação de Reconhecimento de Curso;102889.0;201830696;;2018-12-28
17;Renovação de Reconhecimento de Curso;103046.0;201830697;;2018-12-28
17;Renovação de Reconhecimento de Curso;103038.0;201830698;;2018-12-28
17;Renovação de Reconhecimento de Curso;112500.0;201830932;;2018-12-28
17;Renovação de Reconhecimento de Curso;119854.0;201831415;;2018-12-28
17;Renovação de Reconhecimento de Curso;1112099.0;201832311;;2018-12-28
17;Renovação de Reconhecimento de Curso;1111998.0;201832312;;2018-12-28
17;Renovação de Reconhecimento de Curso;1112098.0;201832313;;2018-12-28
17;Renovação de Reconhecimento de Curso;102766.0;202013017;;2020-07-07
17;Renovação de Reconhecimento de Curso;1111793.0;202013018;;2020-07-07
17;Renovação de Reconhecimento de Curso;52461.0;202013019;;2020-07-07
17;Renovação de Reconhecimento de Curso;42716.0;202013020;;2020-07-07
17;Renovação de Reconhecimento de Curso;112508.0;202013021;;2020-07-07
17;Renovação de Reconhecimento de Curso;119866.0;202013022;;2020-07-07
17;Renovação de Reconhecimento de Curso;102814.0;202013023;;2020-07-07
17;Renovação de Reconhecimento de Curso;1279330.0;202013024;;2020-07-07
17;Renovação de Reconhecimento de Curso;9043.0;202013025;;2020-07-07
17;Renovação de Reconhecimento de Curso;52458.0;202013026;;2020-07-07
17;Renovação de Reconhecimento de Curso;20081.0;202013027;;2020-07-07
17;Renovação de Reconhecimento de Curso;48929.0;202013028;;2020-07-07
17;Renovação de Reconhecimento de Curso;18689.0;202013029;;2020-07-07
17;Renovação de Reconhecimento de Curso;9037.0;202013030;;2020-07-07
17;Renovação de Reconhecimento de Curso;9041.0;202013031;;2020-07-07
17;Renovação de Reconhecimento de Curso;72903.0;202013032;;2020-07-07
17;Renovação de Reconhecimento de Curso;53274.0;202105613;;2021-02-05
17;Renovação de Reconhecimento de Curso;61696.0;202105614;;2021-02-05
17;Renovação de Reconhecimento de Curso;1112099.0;202105615;;2021-02-05
17;Renovação de Reconhecimento de Curso;1190132.0;202105616;;2021-02-05
17;Renovação de Reconhecimento de Curso;83114.0;202105617;;2021-02-05
17;Renovação de Reconhecimento de Curso;112496.0;202105618;;2021-02-05
17;Renovação de Reconhecimento de Curso;1111996.0;202105619;;2021-02-05
17;Renovação de Reconhecimento de Curso;1185526.0;202105620;;2021-02-05
17;Renovação de Reconhecimento de Curso;61775.0;202105621;;2021-02-05
17;Renovação de Reconhecimento de Curso;1112097.0;202105622;;2021-02-05
17;Renovação de Reconhecimento de Curso;119854.0;202105623;;2021-02-05
17;Renovação de Reconhecimento de Curso;1112098.0;202105624;;2021-02-05
17;Renovação de Reconhecimento de Curso;1193665.0;202105625;;2021-02-05
17;Renovação de Reconhecimento de Curso;1279139.0;202105626;;2021-02-05
17;Renovação de Reconhecimento de Curso;102772.0;202105627;;2021-02-05
17;Renovação de Reconhecimento de Curso;102822.0;202105628;;2021-02-05
17;Renovação de Reconhecimento de Curso;119385.0;202105629;;2021-02-05
17;Renovação de Reconhecimento de Curso;119707.0;202105630;;2021-02-05
17;Renovação de Reconhecimento de Curso;119711.0;202105631;;2021-02-05
17;Renovação de Reconhecimento de Curso;119882.0;202105632;;2021-02-05
17;Renovação de Reconhecimento de Curso;1111995.0;202105633;;2021-02-05
17;Renovação de Reconhecimento de Curso;53167.0;202105634;;2021-02-05
17;Renovação de Reconhecimento de Curso;53177.0;202105635;;2021-02-05
17;Renovação de Reconhecimento de Curso;1111945.0;202105636;;2021-02-05
17;Renovação de Reconhecimento de Curso;62518.0;202105637;;2021-02-05
17;Renovação de Reconhecimento de Curso;9044.0;202105638;;2021-02-05
17;Renovação de Reconhecimento de Curso;83046.0;202105639;;2021-02-05
17;Renovação de Reconhecimento de Curso;1279141.0;202105640;;2021-02-05
17;Renovação de Reconhecimento de Curso;9035.0;202105641;;2021-02-05
17;Renovação de Reconhecimento de Curso;42668.0;202105642;;2021-02-05
17;Renovação de Reconhecimento de Curso;1113662.0;202105643;;2021-02-05
17;Renovação de Reconhecimento de Curso;92135.0;202119675;;2021-08-31
17;Renovação de Reconhecimento de Curso;53163.0;202119676;;2021-08-31
17;Renovação de Reconhecimento de Curso;53177.0;202119677;;2021-08-31
17;Renovação de Reconhecimento de Curso;1279140.0;202131106;;2022-01-10
17;Renovação de Reconhecimento de Curso;1270252.0;202131107;;2022-01-10
17;Renovação de Reconhecimento de Curso;1270242.0;202131108;;2022-01-10
17;Renovação de Reconhecimento de Curso;1279138.0;202131109;;2022-01-10
17;Renovação de Reconhecimento de Curso EAD;112506.0;201703854;;2017-04-04
17;Renovação de Reconhecimento de Curso EAD;112504.0;201703855;;2017-04-04
17;Renovação de Reconhecimento de Curso EAD;1286550.0;202009584;;2020-07-07
17;Renovação de Reconhecimento de Curso EAD;1322404.0;202009597;;2020-07-07
17;Renovação de Reconhecimento de Curso EAD;1286544.0;202009665;;2020-07-07
17;Renovação de Reconhecimento de Curso EAD;1322405.0;202009669;;2020-07-07
19;Renovação de Reconhecimento de Curso;82583.0;201213642;;2012-12-27
19;Renovação de Reconhecimento de Curso;90361.0;201215001;;2012-12-27
19;Renovação de Reconhecimento de Curso;46181.0;201216477;;2021-02-19
19;Renovação de Reconhecimento de Curso;110842.0;201420890;;2015-01-02
19;Renovação de Reconhecimento de Curso;114388.0;201513081;;2015-12-30
19;Renovação de Reconhecimento de Curso;82583.0;201514931;;2015-12-30
19;Renovação de Reconhecimento de Curso;90361.0;201514954;;2015-12-30
19;Renovação de Reconhecimento de Curso;1111393.0;201706919;;2017-04-04
19;Renovação de Reconhecimento de Curso;1168451.0;201804969;;2018-03-02
19;Renovação de Reconhecimento de Curso;122749.0;201804970;;2018-03-02
19;Renovação de Reconhecimento de Curso;1168453.0;201804971;;2018-03-02
19;Renovação de Reconhecimento de Curso;1121415.0;201804972;;2018-03-02
19;Renovação de Reconhecimento de Curso;1188548.0;201804973;;2018-03-02
19;Renovação de Reconhecimento de Curso;110842.0;201804974;;2018-03-02
19;Renovação de Reconhecimento de Curso;115023.0;201804975;;2018-03-02
19;Renovação de Reconhecimento de Curso;90361.0;201830092;;2018-12-28
19;Renovação de Reconhecimento de Curso;114388.0;201831029;;2018-12-28
19;Renovação de Reconhecimento de Curso;1160759.0;201832822;;2018-12-28
19;Renovação de Reconhecimento de Curso;1160216.0;201832823;;2018-12-28
19;Renovação de Reconhecimento de Curso;1160424.0;201832824;;2018-12-28
19;Renovação de Reconhecimento de Curso;1188620.0;201833048;;2018-12-28
19;Renovação de Reconhecimento de Curso;1327250.0;202011858;;2020-07-07
19;Renovação de Reconhecimento de Curso;1111393.0;202011859;;2020-07-07
19;Renovação de Reconhecimento de Curso;1121415.0;202103756;;2021-02-05
19;Renovação de Reconhecimento de Curso;1154375.0;202103757;;2021-02-05
19;Renovação de Reconhecimento de Curso;1168453.0;202103758;;2021-02-05
19;Renovação de Reconhecimento de Curso;1188509.0;202103759;;2021-02-05
19;Renovação de Reconhecimento de Curso;1188508.0;202103760;;2021-02-05
19;Renovação de Reconhecimento de Curso;1160216.0;202103761;;2021-02-05
19;Renovação de Reconhecimento de Curso;110842.0;202103762;;2021-02-05
19;Renovação de Reconhecimento de Curso;1188548.0;202103763;;2021-02-05
19;Renovação de Reconhecimento de Curso;1313190.0;202130998;;2022-01-10
19;Renovação de Reconhecimento de Curso;1160215.0;202130999;;2022-01-10
22;Renovação de Reconhecimento de Curso;4375.0;20075434;;2010-08-20
22;Renovação de Reconhecimento de Curso;49906.0;200800942;;2010-05-24
22;Renovação de Reconhecimento de Curso;20620.0;200800944;;2011-08-18
22;Renovação de Reconhecimento de Curso;49903.0;200800945;;2010-09-21
22;Renovação de Reconhecimento de Curso;4377.0;200800946;;2010-12-07
22;Renovação de Reconhecimento de Curso;4374.0;200800947;;2010-09-21
22;Renovação de Reconhecimento de Curso;4373.0;200801165;;2011-01-06
22;Renovação de Reconhecimento de Curso;4374.0;201211413;;2012-12-27
22;Renovação de Reconhecimento de Curso;108831.0;201211723;;2012-12-27
22;Renovação de Reconhecimento de Curso;85058.0;201213331;;2012-12-27
22;Renovação de Reconhecimento de Curso;4372.0;201214361;;2012-12-27
22;Renovação de Reconhecimento de Curso;4373.0;201214602;;2012-12-27
22;Renovação de Reconhecimento de Curso;49906.0;201215233;;2012-12-27
22;Renovação de Reconhecimento de Curso;41163.0;201215713;;2012-12-27
22;Renovação de Reconhecimento de Curso;49903.0;201215958;;2012-12-27
22;Renovação de Reconhecimento de Curso;118724.0;201361882;;2013-12-19
22;Renovação de Reconhecimento de Curso;20620.0;201364313;;2013-12-19
22;Renovação de Reconhecimento de Curso;94157.0;201419228;;2015-01-02
22;Renovação de Reconhecimento de Curso;4372.0;201512214;;2015-12-30
22;Renovação de Reconhecimento de Curso;108831.0;201512611;;2015-12-30
22;Renovação de Reconhecimento de Curso;49903.0;201513394;;2015-12-30
22;Renovação de Reconhecimento de Curso;49906.0;201513691;;2015-12-30
22;Renovação de Reconhecimento de Curso;4374.0;201514932;;2015-12-30
22;Renovação de Reconhecimento de Curso;4373.0;201614656;;2016-12-15
22;Renovação de Reconhecimento de Curso;41163.0;201614692;;2016-12-15
22;Renovação de Reconhecimento de Curso;20620.0;201704078;;2017-04-04
22;Renovação de Reconhecimento de Curso;118724.0;201704079;;2017-04-04
22;Renovação de Reconhecimento de Curso;123466.0;201704080;;2017-04-04
22;Renovação de Reconhecimento de Curso;123460.0;201803614;;2018-03-02
22;Renovação de Reconhecimento de Curso;94157.0;201803615;;2018-03-02
22;Renovação de Reconhecimento de Curso;123500.0;201803616;;2018-03-02
22;Renovação de Reconhecimento de Curso;4372.0;201826673;;2018-12-28
22;Renovação de Reconhecimento de Curso;4373.0;201826674;;2018-12-28
22;Renovação de Reconhecimento de Curso;49906.0;201828811;;2018-12-28
22;Renovação de Reconhecimento de Curso;20620.0;202009298;;2020-07-07
22;Renovação de Reconhecimento de Curso;118724.0;202009299;;2020-07-07
22;Renovação de Reconhecimento de Curso;123466.0;202009300;;2020-07-07
22;Renovação de Reconhecimento de Curso;123460.0;202101693;;2021-02-05
22;Renovação de Reconhecimento de Curso;94157.0;202101694;;2021-02-05
22;Renovação de Reconhecimento de Curso;62463.0;202101695;;2021-02-05
22;Renovação de Reconhecimento de Curso;123500.0;202101696;;2021-02-05
22;Renovação de Reconhecimento de Curso;4375.0;202101697;;2021-02-05
22;Renovação de Reconhecimento de Curso;370686.0;202101698;;2021-02-05
22;Renovação de Reconhecimento de Curso EAD;85058.0;200801166;;2011-05-19
22;Renovação de Reconhecimento de Curso EAD;102318.0;201417150;;2014-11-18
22;Renovação de Reconhecimento de Curso EAD;89302.0;201417172;;2014-11-18
22;Renovação de Reconhecimento de Curso EAD;102320.0;201417177;;2014-11-18
22;Renovação de Reconhecimento de Curso EAD;89289.0;201417182;;2014-11-18
22;Renovação de Reconhecimento de Curso EAD;89291.0;201417186;;2014-11-18
22;Renovação de Reconhecimento de Curso EAD;89302.0;201703692;;2017-04-04
22;Renovação de Reconhecimento de Curso EAD;89289.0;201703693;;2017-04-04
22;Renovação de Reconhecimento de Curso EAD;102318.0;201703694;;2017-04-04
22;Renovação de Reconhecimento de Curso EAD;89291.0;201703695;;2017-04-04
22;Renovação de Reconhecimento de Curso EAD;123482.0;201703696;;2017-04-04
22;Renovação de Reconhecimento de Curso EAD;102320.0;201703697;;2017-04-04
22;Renovação de Reconhecimento de Curso EAD;102322.0;201703698;;2017-04-04
22;Renovação de Reconhecimento de Curso EAD;108872.0;201807621;;2018-05-15
22;Renovação de Reconhecimento de Curso EAD;123474.0;201807622;;2018-05-15
22;Renovação de Reconhecimento de Curso EAD;123472.0;201827113;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;1165246.0;201827121;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;115882.0;201827130;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;115904.0;201827139;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;108848.0;201827145;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;115902.0;201827157;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;108844.0;201827162;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;84701.0;201827219;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;108846.0;201827284;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;123470.0;201827285;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;84698.0;201827289;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;116080.0;201827293;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;84705.0;201827339;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;1260543.0;201827345;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;85058.0;201827350;;2018-12-28
22;Renovação de Reconhecimento de Curso EAD;102322.0;202009623;;2020-07-07
22;Renovação de Reconhecimento de Curso EAD;102318.0;202009635;;2020-07-07
22;Renovação de Reconhecimento de Curso EAD;123474.0;202101340;;2021-02-05
22;Renovação de Reconhecimento de Curso EAD;1165246.0;202101342;;2021-02-05
22;Renovação de Reconhecimento de Curso EAD;1260573.0;202101376;;2021-02-05
22;Renovação de Reconhecimento de Curso EAD;1164982.0;202101387;;2021-02-05
22;Renovação de Reconhecimento de Curso EAD;108872.0;202101392;;2021-02-05
22;Renovação de Reconhecimento de Curso EAD;1260581.0;202130588;;2022-01-10
25;Renovação de Reconhecimento de Curso;17965.0;20077317;;2011-10-03
25;Renovação de Reconhecimento de Curso;112812.0;201213285;;2012-12-27
25;Renovação de Reconhecimento de Curso;46940.0;201213319;;2012-12-27
25;Renovação de Reconhecimento de Curso;17965.0;201364262;;2013-12-19
25;Renovação de Reconhecimento de Curso;112812.0;201512143;;2015-12-30
25;Renovação de Reconhecimento de Curso;46940.0;201512702;;2015-12-30
25;Renovação de Reconhecimento de Curso;17965.0;201706464;;2017-04-04
25;Renovação de Reconhecimento de Curso;46940.0;201828908;;2018-12-28
25;Renovação de Reconhecimento de Curso;112812.0;201831012;;2018-12-28
25;Renovação de Reconhecimento de Curso;1261074.0;202011551;;2020-07-07
27;Renovação de Reconhecimento de Curso;113843.0;201416943;;2014-11-18
27;Renovação de Reconhecimento de Curso;84444.0;201416950;;2014-11-18
27;Renovação de Reconhecimento de Curso;84439.0;201416994;;2014-11-18
27;Renovação de Reconhecimento de Curso;84437.0;201417045;;2014-11-18
27;Renovação de Reconhecimento de Curso;1016086.0;201417072;;2014-11-18
27;Renovação de Reconhecimento de Curso;107778.0;201514207;;2015-12-30
27;Renovação de Reconhecimento de Curso;1016086.0;201706319;;2017-04-04
27;Renovação de Reconhecimento de Curso;1016085.0;201706320;;2017-04-04
27;Renovação de Reconhecimento de Curso;107778.0;201830801;;2018-12-28
27;Renovação de Reconhecimento de Curso;1016086.0;202011444;;2020-07-07
27;Renovação de Reconhecimento de Curso;1016085.0;202011445;;2020-07-07
28;Renovação de Reconhecimento de Curso;20164.0;20073893;;2010-05-11
28;Renovação de Reconhecimento de Curso;57880.0;20073895;;2010-08-26
28;Renovação de Reconhecimento de Curso;41710.0;200801306;;2010-06-02
28;Renovação de Reconhecimento de Curso;82306.0;201101952;;2011-04-04
28;Renovação de Reconhecimento de Curso;41710.0;201211330;;2012-12-27
28;Renovação de Reconhecimento de Curso;74442.0;201211374;;2012-12-27
28;Renovação de Reconhecimento de Curso;83838.0;201211395;;2012-12-27
28;Renovação de Reconhecimento de Curso;57880.0;201211532;;2012-12-27
28;Renovação de Reconhecimento de Curso;92982.0;201211716;;2012-12-27
28;Renovação de Reconhecimento de Curso;74438.0;201212187;;2012-12-27
28;Renovação de Reconhecimento de Curso;47569.0;201212838;;2012-12-27
28;Renovação de Reconhecimento de Curso;74434.0;201213184;;2012-12-27
28;Renovação de Reconhecimento de Curso;74440.0;201214628;;2012-12-27
28;Renovação de Reconhecimento de Curso;20164.0;201214964;;2012-12-27
28;Renovação de Reconhecimento de Curso;74432.0;201215319;;2012-12-27
28;Renovação de Reconhecimento de Curso;67451.0;201215409;;2012-12-27
28;Renovação de Reconhecimento de Curso;99521.0;201215525;;2012-12-27
28;Renovação de Reconhecimento de Curso;99600.0;201216273;;2012-12-27
28;Renovação de Reconhecimento de Curso;80867.0;201362163;;2013-12-19
28;Renovação de Reconhecimento de Curso;1075730.0;201362199;;2013-12-19
28;Renovação de Reconhecimento de Curso;99602.0;201363576;;2013-12-19
28;Renovação de Reconhecimento de Curso;82306.0;201364130;;2013-12-19
28;Renovação de Reconhecimento de Curso;68553.0;201364303;;2013-12-19
28;Renovação de Reconhecimento de Curso;47569.0;201512728;;2015-12-30
28;Renovação de Reconhecimento de Curso;99521.0;201512737;;2015-12-30
28;Renovação de Reconhecimento de Curso;83838.0;201513038;;2015-12-30
28;Renovação de Reconhecimento de Curso;74432.0;201513071;;2015-12-30
28;Renovação de Reconhecimento de Curso;92982.0;201513300;;2015-12-30
28;Renovação de Reconhecimento de Curso;74438.0;201513337;;2015-12-30
28;Renovação de Reconhecimento de Curso;99600.0;201514396;;2015-12-30
28;Renovação de Reconhecimento de Curso;74440.0;201514689;;2015-12-30
28;Renovação de Reconhecimento de Curso;74434.0;201514829;;2015-12-30
28;Renovação de Reconhecimento de Curso;74442.0;201514836;;2015-12-30
28;Renovação de Reconhecimento de Curso;41710.0;201515004;;2015-12-30
28;Renovação de Reconhecimento de Curso;80867.0;201704713;;2017-04-04
